URL,Кластер,Тип страницы,Основной запрос,Интент,Рекомендуемый объём,Рекомендуемые H2,Блоки на странице,Важные CTA,Schema.org,Внутренние ссылки (ядро),Приоритет
https://your-domain.ru/polirovka-mramora-moskva,Твёрдые поверхности и полы,Категория + лендинги,полировка мрамора москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/kristallizaciya-mramora-moskva,Твёрдые поверхности и полы,Категория + лендинги,кристаллизация мрамора москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/shlifovka-polov-moskva,Твёрдые поверхности и полы,Категория + лендинги,шлифовка полов москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/glubokaya-chistka-napolnyh-pokrytiy-moskva,Твёрдые поверхности и полы,Категория + лендинги,глубокая чистка напольных покрытий москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/moyka-polov-moskva,Твёрдые поверхности и полы,Категория + лендинги,мойка полов москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-kuhni-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,уборка кухни москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/chistka-duhovki-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,чистка духовки москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/chistka-holodilnika-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,чистка холодильника москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-sanuzla-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,уборка санузла москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/eko-uborka-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,эко уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/gipoallergennaya-uborka-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,гипоаллергенная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-bez-himii-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,уборка без химии москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-s-parogeneratorom-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,уборка с парогенератором москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/antibakterialnaya-uborka-moskva,"Гигиена, кухня и санузлы",Категория + лендинги,антибактериальная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/ezhenedelnaya-uborka-moskva,Графики уборки,Сервис-страницы,еженедельная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/ezhednevnaya-uborka-moskva,Графики уборки,Сервис-страницы,ежедневная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/ezhemesyachnaya-uborka-moskva,Графики уборки,Сервис-страницы,ежемесячная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/nochnaya-uborka-moskva,Графики уборки,Сервис-страницы,ночная уборка москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-v-vyhodnye-moskva,Графики уборки,Сервис-страницы,уборка в выходные москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-restorana-moskva,B2B: отраслевые объекты,Категория B2B,уборка ресторана москва,Транзакционный B2B,900–1400 слов,"Цены и что входит в услугу | Графики и SLA для офисов | Документы, допуски, договор, НДС | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»",Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-kafe-moskva,B2B: отраслевые объекты,Категория B2B,уборка кафе москва,Транзакционный B2B,900–1400 слов,"Цены и что входит в услугу | Графики и SLA для офисов | Документы, допуски, договор, НДС | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»",Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-gostinic-moskva,B2B: отраслевые объекты,Категория B2B,уборка гостиниц москва,Транзакционный B2B,900–1400 слов,"Цены и что входит в услугу | Графики и SLA для офисов | Документы, допуски, договор, НДС | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»",Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-medicinskih-uchrezhdeniy-moskva,B2B: отраслевые объекты,Категория B2B,уборка медицинских учреждений москва,Транзакционный B2B,900–1400 слов,"Цены и что входит в услугу | Графики и SLA для офисов | Документы, допуски, договор, НДС | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»",Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/klining-skladov-moskva,B2B: отраслевые объекты,Категория B2B,клининг складов москва,Транзакционный B2B,900–1400 слов,"Цены и что входит в услугу | Графики и SLA для офисов | Документы, допуски, договор, НДС | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»",Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-territorii-moskva,Улица и территории,Категория + лендинги,уборка территории москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-snega-moskva,Улица и территории,Категория + лендинги,уборка снега москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-parkovki-moskva,Улица и территории,Категория + лендинги,уборка парковки москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
https://your-domain.ru/uborka-podezdov-moskva,Улица и территории,Категория + лендинги,уборка подъездов москва,Транзакционный (заказ услуги),900–1400 слов,Цены и что входит в услугу | Как проходит уборка: шаги и сроки | Оборудование и химия: безопасность | Почему выбирают нас (5–7 преимуществ) | Гарантии и контроль качества | Фото до/после (галерея) | Отзывы клиентов | Частые вопросы (FAQ) | Контакты и CTA «Заказать уборку»,Герой + быстрый калькулятор + три тарифа + преимущества + процесс + кейсы/фото + отзывы + FAQ + CTA,Рассчитать стоимость; Заказать уборку; Получить КП (для B2B),"BreadcrumbList, FAQPage, ImageObject, LocalBusiness, Organization, Service","/klining-moskva, /czena-uborki, /posle-remonta, /myte-okon, /uborka-kvartiry, /kontakt",Средний
